id,userId,projectId,status,createdAt,updatedAt,motivation
cmdyix76k000cjo04d6mo6z8j,cmdyifkc90000jo04v7f3teij,cmdnev245000b47bc6nyfkb77,REJECTED,8/5/2025 12:36:53,8/5/2025 12:36:53,"As a social impact intern, I would be able to develop my skills and gain hands on experience of working in a professional setting, allowing myself to learn and connect as well as gain knowledge."
cmdz0y4fb0003ju04g4gf6qdw,cmdhlspvo00024793xdi0r7f5,cmdu9a8s70005jv04c0n74lvi,REJECTED,8/5/2025 21:01:29,8/5/2025 21:01:30,Nejenejejnrjejejejejejejejei Nejenejejnrjejejejejejejejei Nejenejejnrjejejejejejejejei
cmdz1c3nf0005ih045ynll1aj,cmdz0gaq60006ky040z61c33g,cmdu9a8s70005jv04c0n74lvi,REJECTED,8/5/2025 21:12:21,8/5/2025 21:12:22,"The aspect of innovation and AI is what makes this opportunity stand out to me, I’ve pursued AI for the past three years of school and it’s remained my favorite subject, Which is why I’m interested in this project/role."
cmdz1l1bm0007lg04gary556r,cmdz0gaq60006ky040z61c33g,cmdnev6sh000n47bc5i86j7gf,PENDING,8/5/2025 21:19:18,8/5/2025 21:19:18,"I’ve always loved digital art and experimenting with design so this project really caught my eye. It seems like such a fun and creative way to learn more, improve my skills, and actually be part of something real."
cmdz1ptt4000blg04fk7golua,cmdz0gaq60006ky040z61c33g,cmdnev3o0000f47bc5ri578uj,PENDING,8/5/2025 21:23:01,8/5/2025 21:23:02,"I love creating content and I’m super into editing and visual storytelling. The fact that this project mixes education with creativity makes it way more interesting to me. I’ve always thought learning feels more fun and effective when it’s visual and engaging, and I’d love to be part of making that happen!"
cmdz1v5e40005jy04iio1ec0c,cmdz0gaq60006ky040z61c33g,cmdnev245000b47bc6nyfkb77,PENDING,8/5/2025 21:27:10,8/5/2025 21:27:10,"I’m really interested in this internship because I want to be part of something that actually makes a difference in the world. The idea of working on social impact projects sounds super meaningful to me, and I want to learn how to use my skills to help solve real problems."
cmdz3wpzq000bl104usbza0o1,cmdz3ebu00000l104l5hpd6a3,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/5/2025 22:24:22,8/5/2025 22:24:23,"I’m interested in this project because I want to learn how to protect digital information and systems. Cybersecurity is really important, and this internship gives me a chance to understand real security problems and how to fix them. I’m excited to get hands-on practice with tools like network scanners and penetration testing. It will help me improve skills like analyzing security risks and responding to issues quickly. I also want to build good communication and project management skills while "
cmdz3zim6000el104bxhc11r6,cmdz3ebu00000l104l5hpd6a3,cmdnev921000t47bctzmxc0my,PENDING,8/5/2025 22:26:33,8/5/2025 22:26:33,"I’m interested in this project because I like the idea of designing smart city systems that improve everyday life. This internship gives me a chance to be creative and solve real problems that help people. I want to learn how to design things in a way that’s useful and easy for others to use. I’m excited to work with tools like Figma and Adobe Creative Suite to build projects that matter. I also hope to grow my skills in teamwork, communication, and thinking in new ways. This project will help m"
cmdz414w8000il104vw8jhihk,cmdz3ebu00000l104l5hpd6a3,cmdnev61g000l47bcqvcbqxqb,PENDING,8/5/2025 22:27:48,8/5/2025 22:27:49,"I’m interested in this project because I want to learn more about how AI works and how it helps solve real problems. Working with experts on tools like Python and TensorFlow will give me hands-on experience that’s hard to find anywhere else. I’m excited to grow my skills in data analysis and machine learning, and also learn how to work in a team and manage tasks in a professional setting. This internship will help me explore AI deeply, build strong communication skills, and create work that has "
cmdz42kdj000ml104vckpwzkn,cmdz3ebu00000l104l5hpd6a3,cmdnev2w4000d47bcqit8llur,PENDING,8/5/2025 22:28:55,8/5/2025 22:28:55,"I’m interested in this project because I want to learn how AI works and how it’s used to solve real problems. ChainTrace Solutions gives me a chance to work with cool technology like Python and machine learning tools. I’m excited to grow my skills in data analysis and algorithm building. This internship will also help me become better at working in a team, managing tasks, and thinking in smart ways. I want to make a real impact while learning from professionals."
cmdzao7zm0005ic04p2tse9p5,cmdzaalun0000l604r6l7rmh7,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/6/2025 1:33:43,8/6/2025 1:33:44,I’m interested in majoring in cybersecurity in college so this project could potentially help me gain more insight on the topic while strengthening my application.
cmdzjwy7e0003lh04tgh8giz9,cmdzjnans0000l804s3l0y1z5,cmdnev7jb000p47bcymbgpgn2,PENDING,8/6/2025 5:52:27,8/6/2025 5:52:28,I previously worked on building a similar concept in theory for a university cours. The thought process of reduce food wastage is appealing and a relevant issue in this day and time.
cmdzk2lfu0004l804rcb6rsiw,cmdzjnans0000l804s3l0y1z5,cmdnev1cp000947bc3r73y9is,PENDING,8/6/2025 5:56:50,8/6/2025 5:56:51,"Relevant to my education, can enrich my experience."
cmdzppby2000fl904u0obq8l0,cmdzoik030000l9041fvgdfse,cmdnev1cp000947bc3r73y9is,PENDING,8/6/2025 8:34:29,8/6/2025 8:34:30,"As an aspiring doctor, I’m deeply passionate about improving healthcare beyond just clinical settings. This internship perfectly aligns with my goal of combining medical knowledge with technology to create accessible, user-friendly solutions that empower patients and enhance health outcomes even though I’m not well versed with technology I want to opportunity to learn more about it . I’m excited to contribute to real-world innovations that make a meaningful difference while gaining experience."
cmdzvu3hb0001l104gkv5ktd4,cmdzvj4xr0002kz0454v0a1v6,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/6/2025 11:26:09,8/6/2025 11:26:10,I plan on pursuing CyberSecurity as my Minor alongside Computer Science and this project will help me develop my skills and gain valuable experience.
cmdzvygmd000dl904qhgesnwi,cmdzvondp0006kz04iozpqfty,cmdnet6ze0008475bbkbutcdd,PENDING,8/6/2025 11:29:33,8/6/2025 11:29:34,Learning the art of selling in the industry and trying to improve my sales skills even more and growing my network.
cmdzw2fkv000hl904k3ru0bic,cmdzvondp0006kz04iozpqfty,cmdneuy53000147bchyjf8l90,PENDING,8/6/2025 11:32:38,8/6/2025 11:32:38,Checking out different types of models and enhancing my skills
cme01pcdo000dl404gcv5hfy2,cme00xryq0000l404dsn01y4i,cmdnev7jb000p47bcymbgpgn2,PENDING,8/6/2025 14:10:25,8/6/2025 14:10:26,"Im interested as this aligns with my career goals which is in the computer science field specifically app building and software development. I feel this would allow me to have more exposure on how to work on things like UI design and software, I would also love to gain communication and collaboration skills which would be crucial for my future."
cme01pwbu0001jr043scypbil,cme01gi510008l4044lam6uyj,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/6/2025 14:10:51,8/6/2025 14:10:52,"I’m highly interested in this internship because I want to build a strong foundation in cybersecurity and gain real-world experience. I’m excited by the chance to work on cutting-edge security practices and develop hands-on skills in areas like risk assessment, incident response, and penetration testing. "
cme042bsh000kjr04blm34bao,cmdw3k6tw0003la0461tx61ht,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/6/2025 15:16:30,8/6/2025 15:16:31,"With a curious and analytical mindset, I enjoy uncovering how vulnerabilities work and learning how to defend against them. This internship would give me the hands-on experience I need to apply my knowledge, sharpen my skills, stay in touch with the real world environment and grow into a professional who can contribute meaningfully to securing critical systems."
cme0497wx0003l504b4jwosk5,cme03mfd8000djr047qeik8rm,cmdnev0kl000747bc2ezzarnw,PENDING,8/6/2025 15:21:51,8/6/2025 15:21:52,"Everything related this upcoming project excites me, the thought of a e- commerce data intern holds quiet the level here in a business co held world. The research, optimization of tasks and many more. Intrigued in learning new ways to adapt to the following project while side by gaining experiences."
cme09ytor0005lc04fy8htr43,cme09bj6c0000kz0443rvvg3i,cmdnetdbb000t475b470ah9og,PENDING,8/6/2025 18:01:44,8/6/2025 18:01:45,"I applied because I’m fascinated by how physics, maths, and chemistry explain the way we generate and use energy. Studying these subjects at A Level has deepened my curiosity about how systems work and how we can harness natural forces efficiently. Renewable energy feels like the perfect link between what I enjoy learning, energy transfer, efficiency, and innovation and real world solutions that matter. Exploring the investment side adds a new dimension showing how ideas turn into impactful chan"
cme0ai9hh0001k3042frc86v9,cme09bj6c0000kz0443rvvg3i,cmdu9a8s70005jv04c0n74lvi,PENDING,8/6/2025 18:16:51,8/6/2025 18:16:52,"I’m interested in social media campaigns because they’re a perfect mix of creativity, communication, and technology. With AI, we can better understand what people care about and tailor content that really resonates. I find it exciting how campaigns can shape opinions, build communities, and spark conversations. Being able to combine storytelling with data-driven insights makes social media a powerful tool, and I want to be part of creating messages that connect with everyone in todays world."
cme0ev5970009jt04u0gejk43,cmdwbiltq000ejx047rk0578t,cmdu9a8s70005jv04c0n74lvi,PENDING,8/6/2025 20:18:51,8/6/2025 20:18:52,"I’m excited about this project because it offers hands-on experience in AI and machine learning fields. I'm passionate about exploring as a Business Analytics major. Working with tools like Python and TensorFlow aligns perfectly with my goal of using data to drive real-world solutions. This opportunity will help me grow technically while developing professional and analytical skills that are crucial for my future career in data-driven innovation.
"
cme0ey4l10007jr04vb5qqz40,cmdwbiltq000ejx047rk0578t,cmdnev0kl000747bc2ezzarnw,PENDING,8/6/2025 20:21:10,8/6/2025 20:21:11,"I’m very drawn to this project because it combines my interest in data analytics with real-world business strategy. As a Business Analytics student, I’m eager to apply what I’ve learned in Excel and data visualization to meaningful projects. The chance to turn complex datasets into actionable insights excites me, especially knowing my work will impact company decisions. This role directly supports my goal of becoming a data-driven business analyst."
cme0f0ffb0009jr04ql6jk5z0,cmdwbiltq000ejx047rk0578t,cmdnev57b000j47bcoo9tskz5,PENDING,8/6/2025 20:22:57,8/6/2025 20:22:58,"I'm passionate about combining business knowledge with environmental impact, and this project offers the perfect blend. As a Business Analytics major, I’m eager to apply analytical thinking to sustainability planning and green technology. The opportunity to contribute to meaningful renewable energy initiatives aligns with my goal of building a career that drives both innovation and positive global change."
cme0f2km4000djr04xyp5vagu,cmdwbiltq000ejx047rk0578t,cmdnev7jb000p47bcymbgpgn2,PENDING,8/6/2025 20:24:37,8/6/2025 20:24:38,"I’m excited about this project because it combines tech innovation with sustainability—a cause I deeply care about. As a student interested in both design and analytics, I’m eager to develop mobile apps that are both user-friendly and purpose-driven. This role aligns perfectly with my goal of using technology to create real-world solutions that promote efficiency and reduce waste in food and hospitality industries."
cme0f983j000ql504x77chjeh,cme0exz5w0004jr04j66qbkhs,cmdneuy53000147bchyjf8l90,PENDING,8/6/2025 20:29:47,8/6/2025 20:29:48,"I’m deeply interested in this project because it offers a rare opportunity to contribute to real-world applications that impact thousands of users while developing my technical and professional skillset in a meaningful way. The chance to work with industry-standard tools like React Native, Flutter, and Figma aligns perfectly with my passion for front-end development and user experience design."
cme0fby1j000sl504zn69m6ne,cmdtefzk50008ju049dazlhf8,cmdnev6sh000n47bc5i86j7gf,PENDING,8/6/2025 20:31:54,8/6/2025 20:31:55,I'm excited to expand on my experience for visual design. 
cme0hauhg000hle04nd72p7hw,cmdvkwiir000djm041q4pv03u,cmdnev1cp000947bc3r73y9is,PENDING,8/6/2025 21:27:02,8/6/2025 21:27:03,"As a high school student with a strong passion for healthcare, I'm actively seeking opportunities to immerse myself in the field. I'm excited about the potential of HealthTech Innovations to contribute to a more efficent healthcare system. I believe my enthusiasm for learning and commitment to a future career in medicine make me a great fit. I'm eager to contribute and gain valuable experience that aligns with my goal of becoming a healthcare professional.
"
cme0x5qr90009if044drx91c7,cmdzv0rbw0008la04ntsmqfx2,cmdnetdbb000t475b470ah9og,PENDING,8/7/2025 4:50:58,8/7/2025 4:50:59,"This internship feels like the perfect bridge between my passion for engineering and my growing interest in sustainability. I’m always looking to apply what I learn to real-world challenges, and GreenFuture Capital’s focus on renewable energy and future-facing solutions really lines up with where I want to head—especially with the UAE placing huge emphasis on sustainable development and clean technology.

What excites me most is the hands-on experience getting to work on meaningful projects!"
cme12xy8h0003jy04z8kc1f6j,cmdvoj4md0002lb0481bgb04w,cmdnev245000b47bc6nyfkb77,PENDING,8/7/2025 7:32:52,8/7/2025 7:32:53,"My goals focus on such projects based with communication and project management, this internship could be quite helpful for me in my personal statement."
cme14v3o50003jx04npvi5eow,cme1313ch0000jp04l3ag72v2,cmdnev6sh000n47bc5i86j7gf,PENDING,8/7/2025 8:26:39,8/7/2025 8:26:40,"I’ve always been passionate about digital art, from illustration to motion graphics. This internship excites me because it offers a chance to contribute to innovative projects while refining my skills in a professional setting."
cme17jtcm0005l104lvsi8hd1,cme173nl40000jr04v8kblwfq,cmdu9a8s70005jv04c0n74lvi,PENDING,8/7/2025 9:41:51,8/7/2025 9:41:52,The way i’ll get to learn about the AI and also how they are going to teach us . The new features of AI and learning new tech seem really interesting and i really hope it helps me in my future 
cme19zphz0001ju04r3cruubm,cme19lmku0000l204ddkqvvlp,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/7/2025 10:50:12,8/7/2025 10:50:13,Cybersecurity is a growing field around the world and I’m considering a career in cybersecurity and software
cme1fk9xc0003i8043tvgs538,cme1f0gxu0000jl04fuhhal00,cmdnev2w4000d47bcqit8llur,PENDING,8/7/2025 13:26:09,8/7/2025 13:26:10,"I’m interested in this project because I really enjoy learning how things work, especially when it comes to technology and problem-solving. I think AI is one of the most exciting and powerful tools we have today, and I’d love to be part of something that uses it to make a real difference. I see this as a great chance to challenge myself, gain hands-on experience, and grow with the support of people who know what they’re doing. I’m curious, motivated, and ready to put in the effort to learn."
cme1fkrh40005i804rgdswrym,cmdviydjd0016jx04l90o3e2o,cmdnev61g000l47bcqvcbqxqb,PENDING,8/7/2025 13:26:32,8/7/2025 13:26:33,"In a fast paced world, the revolution of AI is astonishing, and I look forward to have a part in developing AI bot and take initiatives under the mentorship of professionals and leaders. "
cme1mb8s80007la04ioi398ub,cme1lvops0004k10439i6g2nq,cmdu9a8s70005jv04c0n74lvi,PENDING,8/7/2025 16:35:05,8/7/2025 16:35:06,"I am interested in this project because it combines creativity, strategy, and communication skills, which I’m passionate about developing further. I enjoy creating engaging content and connecting with audiences, and this project offers a great opportunity to contribute to something impactful while gaining hands-on experience. It aligns with my goals of building a strong foundation in digital marketing and growing within a field that thrives on innovation, storytelling, and meaningful engagement."
cme1meq200007k80400tahmwj,cme1lvops0004k10439i6g2nq,cmdnet6ze0008475bbkbutcdd,PENDING,8/7/2025 16:37:47,8/7/2025 16:37:48,"I’m excited about the EcoThread Fashion project because it combines my interests in AI and sustainability. This internship will help me build practical skills with tools like Python and machine learning while contributing to environmental goals. It aligns with my aim to use technology for meaningful, positive change and to work on innovative solutions that benefit both the fashion industry and the planet."
cme1qw8rp0007l2046jw8jmfl,cme1qat390002l204n0fjicw1,cmdnetdbb000t475b470ah9og,PENDING,8/7/2025 18:43:23,8/7/2025 18:43:24,"I'm passionate about sustainability and studied Environmental Management at IGCSE. Now pursuing AS-levels in Math, Chemistry, and Biology, I aim for a career in environmental science. This internship is a great chance to gain real-world experience in renewable energy, build skills, and contribute to meaningful projects that align with my goals and values."
cme279gl10003ky04ys9r7u5f,cme26wklp0000kz04eqdi6ayc,cmdnev61g000l47bcqvcbqxqb,PENDING,8/8/2025 2:21:34,8/8/2025 2:21:35,"Because it's related of AI,as I am planning to be specialized in "
cme2nzigi000bl404j2pp6z4c,cme2nq8fv0006l404xhuz4zni,cmdu9a8s70005jv04c0n74lvi,PENDING,8/8/2025 10:09:43,8/8/2025 10:09:44,I just completed data analytics and was looking to dive into data scientist and I guess the best way to learn is by working on projects 
cme2ro4ng000bl504rhpa81nt,cme2r3ugf0000l504ivpgwmw4,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/8/2025 11:52:51,8/8/2025 11:52:52,"I’m interested in a cybersecurity project because I want to protect people and organizations from cyber threats. I enjoy solving complex problems and staying updated with the latest technology. Cybersecurity allows me to learn constantly while making a real impact by keeping data safe. It’s a field with great opportunities and challenges that excite me.
"
cme2rwysu000fl504vrojfuud,cme2rlaon0004k504uaxyrkaq,cmdnev6sh000n47bc5i86j7gf,PENDING,8/8/2025 11:59:43,8/8/2025 11:59:44,this opportunity excites me since it is what i love to do! Graphic designing/digital arts are my style !  
cme2uh4v6000pl804ji8orgzr,cme2tmzkn0006l804d72r51is,cmdu9a8s70005jv04c0n74lvi,PENDING,8/8/2025 13:11:23,8/8/2025 13:11:24,I am interested because nowadays the world is all about mostly social media and us teenagers are always on it and using it and observing it has made me interested into it so thats why i would like to work in this project 
cme2ukp1r000jl204h2ti7s5m,cmdvh73210000ju04ae8htsa0,cmdnev1cp000947bc3r73y9is,PENDING,8/8/2025 13:14:09,8/8/2025 13:14:10,"I’m interestedI’m interested in this internship because it combines meaningful impact with hands-on learning. I’m excited to help build healthcare apps that improve lives while gaining experience in UI/UX design, mobile development, and tools like React Native and Figma. As someone early in my career, I value mentorship and want to grow my technical and professional skills in a supportive, innovative environment.
"
cme2xmp3u000fjo04zt7u3mxy,cme2x4p860008l804020s6oxt,cmdnev6sh000n47bc5i86j7gf,PENDING,8/8/2025 14:39:41,8/8/2025 14:39:42,"I’m excited about this internship because it blends creativity and technology, two things I’m passionate about. I’m eager to explore visual design, branding, and tools like Figma and Adobe Suite while gaining hands-on experience. This opportunity aligns with my goal of building a strong design portfolio and learning to create real-world impact through innovative solutions."
cme2ydmcb000ljo043o23l3ww,cme2xwuc00006l704f1ny8o6b,cmdnev4fx000h47bc5dvuypy4,PENDING,8/8/2025 15:00:38,8/8/2025 15:00:39,I have a keen interest towards mental health and research I even have written an article on schizophrenia and would love to help people 
cme30gg050007js04w620p4hu,cmdzqoztc0000k0040fizhk1x,cmdnev7jb000p47bcymbgpgn2,PENDING,8/8/2025 15:58:49,8/8/2025 15:58:50,"I’m eager to learn, contribute creatively, and be part of a company that’s actually making a difference. This internship feels like a perfect opportunity to grow and do something meaningful at the same time and it aligns with my goal to gain hands on experience with such projects."
cme30mqss000bjs04qjewci00,cmdzqoztc0000k0040fizhk1x,cmdnev1cp000947bc3r73y9is,PENDING,8/8/2025 16:03:43,8/8/2025 16:03:43,I’m interested in this project because it aligns with my goal of gaining hands on experience for such projects and also learning more about the actual healthcare apps and what goes behind it.
cme33yjib0003jp043n51nle4,cme33ahms000aky04cxxpkuq0,cmdnev3o0000f47bc5ri578uj,PENDING,8/8/2025 17:36:52,8/8/2025 17:36:53,"I'm really drawn to this project because it mixes creativity, design, and real impact. I love working on visual ideas and want to grow my skills with tools like Figma and Adobe. It’s a great chance to learn, build my portfolio, and be part of something meaningful"
cme3kyd4f0001le04vijznt5d,cme3abank0002jv04w2kj5g17,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/9/2025 1:32:37,8/9/2025 1:32:38,"Cybersecurity has always fascinated me, and for more times than I can remember, I have been very curious and learned a lot about it."
cme3l7e6x0003lh04wi21o1ih,cme3abank0002jv04w2kj5g17,cmdnev61g000l47bcqvcbqxqb,PENDING,8/9/2025 1:39:38,8/9/2025 1:39:39,"AI is the future, and it's also exactly what I plan to study in university. I happen to be interested in customer service, having worked in the field for a different internship"
cme3lawm4000ble04i77s5og8,cme3abank0002jv04w2kj5g17,cmdnev2w4000d47bcqit8llur,PENDING,8/9/2025 1:42:22,8/9/2025 1:42:23,"I'm excited for this project because it's something I haven't tried yet, and it's a new opportunity for me to learn something new and hopefully contribute to the program too."
cme3lgbe40007lh04b73joovs,cme3abank0002jv04w2kj5g17,cmdneuy53000147bchyjf8l90,PENDING,8/9/2025 1:46:35,8/9/2025 1:46:35,I'm excited because it's a new opportunity and i can't wait to learn smth new 
cme431p900003jx04liygci3x,cme42lvbn0007l904isk0fooq,cmdneuy53000147bchyjf8l90,PENDING,8/9/2025 9:59:06,8/9/2025 9:59:07,"I am a BSc Computer Engineering student with a minor in Artificial Intelligence, interested in how technology can improve everyday life. I want to join a neobank’s app development team to apply my AI knowledge from university in real projects, creating smarter and more secure user experiences. This role will help me grow as a developer, gain fintech experience, and add valuable, practical work to my CV."
cme44dx1w0003ju048vjdvh0z,cme43c3hs0006jx048gkfedrq,cmdnev4fx000h47bc5dvuypy4,PENDING,8/9/2025 10:36:35,8/9/2025 10:36:36,"I understand emotions precisely and I've made a great therapist to all my friends and I love learning new terms being brought up in this generation whilst understanding the deep root of why and how did anything happen in respect of the situation someone is in . One thing I've learnt by experiences is even tho everyone are different in terms of emotions , it all happens in an algorithm and mental health is one very crucial thing where many people in this gen deal in a very young age "
cme49h02h0005l804sqmsa29t,cme3z24s50002l1048kldqo2x,cmdu9a8s70005jv04c0n74lvi,PENDING,8/9/2025 12:58:57,8/9/2025 12:58:58,"I'm interested because it perfectly aligns with my academic background, as I'm a CBSE student studying in Grade 11 with Artificial Intelligence as a part of my course, and I'm highly interested in pursuing this internship to build my profile and gain experience for the future with the right guidance and help."
cme4az9bl000kl2047jkj3vg8,cmdqvw76f0006js0408d2f5k4,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/9/2025 13:41:09,8/9/2025 13:41:10,"I am interested in this project as it it combines hands-on cybersecurity work with the opportunity to learn industry-standard tools like network analysis and penetration testing. I’m eager to contribute to protecting digital infrastructure whilst also building crucial skills in risk assessment, incident response, and analytical thinking. The mentorship and real-world projects at SecureLearn Systems make this an ideal opportunity for growth, impact and real execution with impact."
cme4bega60003ld04lkzkhr07,cme2kq1x20000ld042zctln7f,cmdnev0kl000747bc2ezzarnw,PENDING,8/9/2025 13:52:58,8/9/2025 13:52:58,I want to learn more about business analytics as that is the career i want to pursue in the earlier working stages of my life before doing something self sustainable
cme4bf3hs000ol204v7tift38,cmdqvw76f0006js0408d2f5k4,cmdnev61g000l47bcqvcbqxqb,PENDING,8/9/2025 13:53:28,8/9/2025 13:53:28,"I am interested in this project as it offers the ability to apply AI and ML to solve real-world problems whilst also learning from experienced professionals. Working with various tools such as Python and TensorFlow will strengthen my technical skills, while working on projects will with real impact will help me grow both as a problem-solver and collaborator."
cme4brp2k000tik04qx3x6rc9,cme4bdvfv0000ld042o7fbt90,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/9/2025 14:03:16,8/9/2025 14:03:17,I've been very interested to dive deeper into how cybersecurity works 
cme4bwng9000zik04gdr5sexl,cme4bdvfv0000ld042o7fbt90,cmdnet6ze0008475bbkbutcdd,PENDING,8/9/2025 14:07:07,8/9/2025 14:07:07,I'm planning to take data science as my career and I believe working with experienced data scientist will help me build up my experience and work knowledge 
cme4da6l80001jx04hrf3o07d,cmdqvw76f0006js0408d2f5k4,cmdnet6ze0008475bbkbutcdd,PENDING,8/9/2025 14:45:38,8/9/2025 14:45:39,"I am passionate about applying AI to create meaning full and real-world impact. The focus on sustainability aligns with my values and it also offers the chance to focus of innovative AI solutions whilst contributing to environmental goals. I am interested in developing skills in Python, TensorFlow and data analysis, while collaborating with experts to deliver solutions that benefit both the fasion industry and the planet."
cme4e0bi90009jo04zwfbagw3,cme44wj700000l404q48fo1ra,cmdnet6ze0008475bbkbutcdd,PENDING,8/9/2025 15:05:57,8/9/2025 15:05:58,"The word “sustainable” immediately caught my eye. I have a drive to contribute to all aspects of society and when it comes to finding creative ways to do so. Especially when our newest, most advanced technology- AI- is involved i’m more than interested in making sure that all that has to be delivered, is done with style, uniqueness and will definitely be executed to the best standard. To make a change in todays world, work has to be different, especially fashion."
cme4evozh0001jm049dryoql5,cme05xeb00004l5046bsogl7h,cmdnev1cp000947bc3r73y9is,PENDING,8/9/2025 15:30:21,8/9/2025 15:30:22,"I want to work on this project because it combines my interests in technology and healthcare. Developing easy-to-use apps using React Native, Flutter, and Figma is appealing to me since it enables me to enhance access to health care while acquiring industry-standard technologies. This position provides practical experience in UI/UX design, mobile app development, and project management while creating tangible impact. The opportunity to make a difference in people's lives by innovating, learning."
cme4r0uc60007l504hmj43xjq,cme4qkfft0000lb043rr8z32b,cmdnev3o0000f47bc5ri578uj,PENDING,8/9/2025 21:10:16,8/9/2025 21:10:17,"Because i am familiar with content creation since i have a page that i have ran on instagram since 2021, you can check it out its called levelfyp."
cme4tv8sl0001ii04kbhjho5c,cme4tkofc0004l404nijkh9sx,cmdnev0kl000747bc2ezzarnw,PENDING,8/9/2025 22:29:54,8/9/2025 22:29:55,As I frequently order from e commerce web sites I know the faults in many websites are and I want to change them
cme4z1t9z0005ji040jn61p04,cme4x2crx0000ie04q8b559v4,cmdnev0kl000747bc2ezzarnw,PENDING,8/10/2025 0:54:59,8/10/2025 0:55:00,"The idea of E-commerce has always fascinated me. I enjoy working with data and finding patterns that help improve shopping online.it’s interesting to see how customer behaviour, numbers and trends help businesses make smart decisions. I am currently doing my bachelor's in finance and fintech and I am really looking forward to learning new skills, working with a team and gaining real experience that can help me grow. "
cme51joqw0003jy04rpo9we9e,cme51a1ik0000jo04f64gi7ad,cmdu9a8s70005jv04c0n74lvi,PENDING,8/10/2025 2:04:52,8/10/2025 2:04:53,I would like to have a good feature and I think this job would be great for me to learn
cme57xr660009la044t45kmfj,cme4094a80002jv04tvtm994k,cmdu9a8s70005jv04c0n74lvi,PENDING,8/10/2025 5:03:46,8/10/2025 5:03:47,"What excites me most about this opportunity with EssayPilot is the chance to work on real-world AI solutions that have tangible impact. The blend of hands-on experience with cutting-edge technologies like Python, TensorFlow, and machine learning aligns perfectly with my passion for data-driven innovation. I'm particularly drawn to the opportunity to collaborate with experienced data scientists and engineers—learning directly from professionals in the field will be invaluable for my growth."
cme5dspbx0005l904vto28efg,cmdysxvq50004l404nv5yrbqj,cmdnev921000t47bctzmxc0my,PENDING,8/10/2025 7:47:48,8/10/2025 7:47:49,"I’m particularly interested in this project because it combines technology, design, and real-world impact—areas I’m passionate about. The idea of shaping user experiences in smart city development excites me, as it aligns with my interest in using data and technology to improve everyday life. I’m eager to collaborate with cross-functional teams, apply creative problem-solving, and learn tools like Adobe Creative Suite, Figma, and Sketch to design solutions that are both functional and visually e"
cme5e9fq70005l404z90gnv54,cmdysxvq50004l404nv5yrbqj,cmdneuy53000147bchyjf8l90,PENDING,8/10/2025 8:00:49,8/10/2025 8:00:50,"I’m excited about this project because it offers the opportunity to combine technical development with creative problem-solving to build applications that directly impact users. Mobile development has always interested me, and working with technologies like React Native, Flutter, and Figma aligns with my goal of expanding my skills in cross-platform app development. I’m particularly drawn to the challenge of creating user-friendly, visually appealing interfaces that enhance the customer banking "
cme5g271f000hl804s42de1gc,cme3z24s50002l1048kldqo2x,cmdnev6sh000n47bc5i86j7gf,PENDING,8/10/2025 8:51:10,8/10/2025 8:51:11,"I'm interested in this project because it includes areas of creativity, technology, and design, which I'm passionate about. I have even taken Artificial Intelligence (AI) as a part of my grade 11 course due to my interest in the tech field. I have experience using Canva to design engaging visuals, and I’m excited to learn how to use other tools like Adobe, in order to improve my skills and experience"
cme5ievgg0005jg04p8v5hxoj,cme5hsjd40008jx049uqzv2t2,cmdnev57b000j47bcoo9tskz5,PENDING,8/10/2025 9:57:01,8/10/2025 9:57:02,Sustainability is something that we should all push towards for the betterment of our planet and learning about it as well as gaining technical experience would be a great opportunity and help in understanding renewable energy better and applying it to my field of study.
cme5igbuh000hic04uu3f1d2r,cmdnij31q0005lf04yktamjmi,cmdnev6sh000n47bc5i86j7gf,PENDING,8/10/2025 9:58:09,8/10/2025 9:58:10,"I have a strong interest for visual arts and I hope to build my future career in this field. An internship here would allow me to gain valuable hands-on experience, and I’m confident my skills could contribute meaningfully to your work."
cme5nuwgw0003jl04ez47dplx,cme2xgit4000kl804mftvm3bd,cmdnev57b000j47bcoo9tskz5,PENDING,8/10/2025 12:29:27,8/10/2025 12:29:28,The perfect balance between real world finance and the current world drive towards sustainability intrigues me. I have always been inclined towards sustainable development and its integration in the real world but an opportunity to pursue finance as well as my personal passion is what is of the greatest interest to me. I aspire to learn and understand the concept of renewable energy investment and how it can upscale in the near future. 
cme5sotvh000njr04alnsk08a,cme5rxh0b000ajj04bsoiywxg,cmdnev0kl000747bc2ezzarnw,PENDING,8/10/2025 14:44:41,8/10/2025 14:44:42,"Demonstrated ability to leverage analytical
skills, self-taught expertise in data analysis tools, and a solid foundation in mathematics and statistics. Seeking to contribute to a datadriven
role and gain hands-on experience in data management, visualization, and statistical analysis. The chance to learn from mentors and grow my professional skills in a practical setting makes this an ideal opportunity for me."
